,title,store,sells,price
914,"""超薄手机P30全网通4G全面水滴屏指纹游戏安卓学生价便宜智能手机""",鸿鑫数码网,176.0,168.0
915,"""质保2年Google/谷歌 pixel 谷歌pixel xl 移动联通电信3网4G手机""",阳光通讯数码,175.0,290.0
916,"""OPPO R9S全网通4+64G指纹解锁OPPOR9双卡双待安卓智能手机R11plus""",数码通讯688,175.0,649.0
917,"""24期免息 vivo NEX 3 5G版 新品vivonex3手机 5g全网通 vivonex旗舰版vivonex35g手机 vivo5g手机 5g新手机""",vivo天诚专卖店,175.0,4998.0
918,"""军工三防移动联通4G信号直板老人手机电信老年机超长待机3GGRAVER""",爱有信科技企业店,174.0,45.0
919,"""【降300 分期免息】realmex2手机官方骁龙730g正品opporealmex2 realme x3 realmex2pro q官方旗舰店 relmex2""",蝶海数码专营店,174.0,1499.0
920,"""Nokia/诺基亚1110i 移动直板按键老年款老人机超长待机学生小手机""",大时代女人街,174.0,34.9
921,"""honor/荣耀 畅玩5A全网通版老年人智能手机大字体大声音老人机4A""",zhuyoukui1987,174.0,334.62
922,"""honor/荣耀 畅玩5A全网通版老年人智能手机大字体大声音老人机4A""",zhuyoukui1987,174.0,334.62
923,"""Nokia/诺基亚1110i 移动直板按键老年款老人机超长待机学生小手机""",大时代女人街,174.0,34.9
924,"""huawei/华为荣耀NOTE8 2K大屏6.6寸高端商务旗舰手机正品三星屏幕""",tb812304690,173.0,930.0
925,"""分期免息Apple/苹.果 i.Phone SE 全新5se国行5s正品三网通4G手机""",angel_纯,170.0,830.0
926,"""小辣椒 红辣椒7X全面屏4G全网通手机电信1000元左右双卡双待智能手机安卓游戏学生价手机千元内正品""",小辣椒旗舰店,170.0,539.0
927,"""正品恒语P40学生价双卡10G运行安卓6寸全网通4G老年老人智能手机""",佳蓝集团,170.0,228.0
928,"""Xiaomi/小米 小米4c 双卡双待安卓4S抖音5G双开全网通4G智能手机""",凡诚毅,169.0,138.0
929,"""Xiaomi/小米 红米手机3 双卡 移动电信联通全网通4G 原装3S  包邮""",易彩生活一小芒果,168.0,208.0
930,"""正品天语S6全网通4G老人按键智能手机老年机大屏大字大声音超长待机安卓移动联通电信便宜的微信小学生WIFI""",天语强宇专卖店,168.0,255.0
931,"""Xiaomi/小米 小米6手机 高通骁龙835全网通4G 米5S王者吃鸡展示机""",艾普通讯配货服务中心,166.0,329.0
932,"""Huawei/华为 P20 Pro全面屏徕卡三摄全网通6g运行正品手机p20原装""",梦品赳赳,166.0,1469.0
933,"""Samsung/三星 GALAXY S9+ 港版美版 国行原封 S9全网通4G曲屏手机""",xgl谢桂丽,164.0,1778.0
934,"""【元旦价】Nokia诺基亚 8110 4G移动联通  学生老年人滑盖按键功能网红小手机 香蕉机wifi热点 备用功能机""",图腾数码专营店,164.0,335.0
935,"""正品飞利浦老人手机超长待机老年机大屏大字大声音直板按键老款功能天翼电信版诺基亚经典小米老人机三星华为""",晟功数码专营店,164.0,188.0
936,"""现货Samsung/三星 Galaxy Fold 折叠屏手机三星折叠5g Fold韩版5g""",sk会社,163.0,9900.0
937,"""VDVD正品超薄水滴全面屏安卓大屏全网通4G智能手机电信学生价游戏""",yhblovehy,163.0,298.0
938,"""vivo X21全面屏智能手机x9全网通x21A屏幕指纹版手机vivoX20 plus""",金色世界通讯,163.0,1020.0
939,"""Huawei/华为 T2011移动3G手机联通直板电信4g学生备用机老年机""",人生如戏42574900,163.0,98.0
940,"""Huawei/华为 T2011移动3G手机联通直板电信4g学生备用机老年机""",人生如戏42574900,163.0,98.0
941,"""Meizu/魅族 魅蓝5sMX5指纹解锁全网通4gNOTE2双卡双待metal3S手机""",雅雅小发,162.0,85.0
942,"""Sony/索尼 G8142 Xperia XZ Premium 港版XZP G8142全新4K屏手机""",雅馨数码城,162.0,950.0
943,"""三星直板老人机老年手机老款按键直板手机小学生专用4G卡电信版""",向阳数码通信,162.0,79.0
944,"""Samsung/三星 GALAXY Note8 SM-N9508港版美版全网通N8防水手机4G""",arianai,162.0,1750.0
945,"""Samsung/三星W309天翼电信3G双卡双模CDMA翻盖老人大按键大声手机""",新风尚通讯168,162.0,338.0
946,"""酷驰 X23水滴全面屏安卓电信大屏游戏双卡全网通4G智能学生价手机""",华信达商城,161.0,320.0
947,"""Meizu/魅族 魅蓝3S双卡双待NOTE2移动联通4Gmx5智能3网通电信手机""",dan2013_8699,160.0,80.0
948,"""【立减500 6期免息】realme X realmex手机骁龙710 realmeⅩ大师版realmeⅹmix青春版realme官方旗舰店""",问鼎数码专营店,160.0,1299.0
949,"""移动联通翻盖GINEEK/京立 G2学生儿童老年手机老年机电信双卡双待""",大爱百货专售,160.0,79.0
950,"""中兴守护宝F6S正品学生价水滴全面屏安卓指纹游戏智能手机超薄4G全网通中老年人6.53英寸大屏双卡拍照手机""",嘉宇金成数码专营店,159.0,388.0
951,"""花呗分期Apple/苹.果6s plus国行正品苹.果6s手机6sp全新三网通4g""",xhqwangdian,158.0,855.0
952,"""超薄卡片手机超小迷你初中学生只可以打电话非智能戒网瘾AIEK M4""",hanrunfu007,158.0,97.0
953,"""Motorola/摩托罗拉 A1200e 经典时尚商务2.4寸屏触摸手写备用手机""",wilson2xy,158.0,195.0
954,"""诺基亚2610经典老人机超长待机大声按键工厂保密学生备用老年手机""",jqii网商,158.0,39.0
955,"""正品路虎三防智能老年手机全网通军工超长待机大屏大声老人机大字""",李加贝77,157.0,186.0
956,"""皓轩老人机超长待机移动联通4G全网通老年手机学生女正品超薄直板老年机小手机大屏大字大声音天翼电信版手机""",德隆兴盛数码专营店,157.0,79.0
957,"""Huawei/华为 nova 3全面屏四摄官方正品手机4G全网通新款分期学生""",创意想象,156.0,1197.0
958,"""新款X23水滴屏全网通4G双卡双待指纹解锁学生价游戏智能大屏手机""",chengxin数码城,156.0,228.48
959,"""OPPO R9全网通4G智能5.5屏手机正品指纹解锁双卡双待oppor9S手机""",鑫时代数码8,156.0,548.0
960,"""LG V30 全网通4G HiFi音乐芯片 全面屏 游戏手机""",snakepigpig,156.0,359.0
961,"""直板4G老年按键智能手机超长待机电信移动联通老人机微信米王M21""",尊上欢迎光临,156.0,549.0
962,"""Xiaomi/小米 红米2A增强版移动联通4G双卡双待安卓智能手机群控机""",不渝8600658,155.0,80.0
963,"""JXD直板老人机魔音变声手机大声打电话变声超长待机男女学生老年""",kygj2008,155.0,89.0
964,"""ZTE/中兴K2老年手机大屏大字大声老人机超长待机移动联通版按键直板诺基亚功能机送适用华为VIVO小米OPPO耳机""",中兴皓皓专卖店,155.0,138.0
965,"""【至高优惠200 送智能手环】realmex2 realme x2手机 realme官方旗舰店realmeX2手机 realmex realme X2""",佳惠兴通数码专营店,154.0,1299.0
966,"""诺基亚老人手机超长待机老年机大屏全网通电信版大字大声4G经典款""",tb943382081,154.0,100.0
967,"""守护宝 上海中兴U288+移动直板老年手机大字大声长待机老人手机老人机 官方正品""",苏宁易购官方旗舰店,154.0,79.0
968,"""Xiaomi/小米 红米6 pro全面屏note5手机智能6A红米5 plus人脸识别""",超越数码通,154.0,270.0
969,"""小辣椒F6老人机翻盖手机超长待机移动电信按键老年手机语音播报双屏大字大声正品非智能男女款经典学生手机""",天讯蓝图数码专营店,152.0,89.0
970,"""【送充电宝】全新正品Huawei/华为mate8双卡双待通4G智能指纹手机""",金诚数码通讯商行,152.0,588.0
971,"""【新品】Philips/飞利浦E171L直板老人机大字大声大屏超长待机老年手机男女移动双卡双待按键学生备用功能机""",苏宁易购官方旗舰店,152.0,178.0
972,"""Huawei/华为 P10 Plus4G全网通 智能p20 双卡双待 原封正品手机""",感觉自己萌萌168,152.0,794.0
973,"""诺基亚老人机翻盖手机大字大屏移动4G电信版超长待机老年手机正品""",疯狂购乐汇,152.0,178.0
974,"""移动联通4G信号翻盖老人手机电信版大字大声男女款老年机3GVAJITA""",爱有信科技企业店,151.0,99.0
975,"""Nokia/诺基亚8250经典老款怀旧蓝屏直板收藏原装手机学生备用手机""",润九梦2014,151.0,48.0
976,"""【分期免息送豪礼】Huawei/华为 麦芒6全面屏手机官方正品全网通4G 双卡双待7麦芒手机""",广东电信泽凯思专卖店,151.0,858.0
977,"""诺基亚老人机手机超长待机大屏大字大声三星老年机电信版全网通4G""",年轻的孩子。。。,151.0,106.0
978,"""正品原封国行Samsung/三星 GALAXY S9 港版盖乐世三星s9+plus手机""",hanjinhon2009,150.0,2208.0
979,"""vivo X9S全网通Y66原装正品y67指纹解锁x9s老人智能vivox20手机x9""",炫杰888,149.0,868.0
980,"""Samsung/三星E1220 移动直板按键老年备用老人超长待机学生小手机""",大时代女人街,149.0,34.9
981,"""vivo y67全网通手机指纹 vivoy67手机Y66手机美颜拍照VIVO Y67""",智能时代通讯7,148.0,320.0
982,"""vivoX9S全网通2000万双摄美颜vivo X9手机正品vivoY67手机Y66包邮""",源通通讯168,148.0,472.0
983,"""VJVJ V21(X21S)学生价水滴全面屏超薄游戏安卓智能4G全网通手机""",新世纪乐淘淘,148.0,368.0
984,"""正品DOOV/朵唯V15老人手机5.5英寸大屏移动联通4G安卓智能手机老年机500元以下老年手机便宜学生价省钱老人机""",朵唯深圳专卖店,148.0,658.0
985,"""正品朵唯X1全网通4g老人手机按键触屏手写微信抖音智能手机大字大屏老年机超长待机声音大老人手机简单版4g网""",朵唯叁壹贰专卖店,148.0,299.0
986,"""SAILF R20全新上市正品2019新款智能手机超薄水滴屏4G全网通学生价格安卓游戏全面屏送荣耀oppo华为vivo耳机""",硕王唯品时代专卖店,148.0,398.0
987,"""【优惠130元现货发】Samsung/三星 Galaxy M30S SM-M3070 手机note10新m30s款官方s10+官网A90旗舰店5g全网通""",三际数码官方旗舰店,148.0,1699.0
988,"""纽万不能听音乐没有游戏无上网功能只能接打电话的学生迷你小手机""",twitwi,147.0,77.9
989,"""【领劵立减百元 送豪礼】rog游戏手机2代rog2败家之眼玩家国度电竞rog手机骁龙855plus精英经典版液冷散热""",年年盛数码专营店,147.0,3399.0
990,"""【6期免息】现货送手环/音箱Xiaomi/小米 Redmi K30新品红米K30手机官方旗舰店新品K30Pro 5G手机9 Pro正品20""",热图数码专营店,147.0,1599.0
991,"""诺基亚 1508电信版天翼直板小手机经典怀旧老人手机学生老年机""",有缘数码1819,147.0,108.0
992,"""正品GOFLY/捷语N9三防智能手机军工路虎防水防摔全网通4G超长待机""",索克丰科技,146.0,759.0
993,"""诺基亚直板按键移动老人手机非智能无摄像头小巧迷你网红小手机""",特务连的兵0715,146.0,49.0
994,"""Xiaomi/小米 小米mix 2全面屏5.99英寸商务骁龙835全陶瓷智能手机""",ryang275492354,145.0,999.0
995,"""送豪礼Huawei/华为 mate9全网通4G手机降价正品双卡双待花呗分期""",领全中心,145.0,700.0
996,"""OPPO R11手机全网通4G R11puls指纹双卡双待oppor9s智能拍照手机""",qq麻麻科技,144.0,394.0
997,"""黑莓9810全新原装正品滑盖手写移动联通4G全键盘智能9800手机WIFI""",特许数码,144.0,109.0
998,"""特价100元起 全网通4G老人学生备用手机 电信4GHisense/海信 f20t""",为您服务说,143.0,117.0
999,"""三星GT-E1150C翻盖折叠老款怀旧老年老人机学生戒网非智能小手机""",动力淘购,143.0,55.0
1000,"""特价100元起 全网通4G老人学生备用手机 电信4GHisense/海信 f20t""",为您服务说,143.0,117.0
1001,"""【活动降300 12期分期】realme Q realmeq手机新品realme x手机opporealmex青春版 realme官方旗舰店realme q""",蝶海数码专营店,142.0,1498.0
1002,"""小辣椒 K3学生手机非智能可爱只可以打电话初中高中生专用百元机戒网瘾迷你抖音超薄卡片小便宜学生党价手机""",乐淘乐数码专营店,141.0,128.0
1003,"""Nokia/诺基亚 600翻盖超薄老人手机移动老年人手机超长待机电信4G""",tianzeze2007,140.0,208.0
1004,"""皓轩 H11移动联通老人机双卡双待老年机直板手机学生手机大字""",大爱百货专售,138.0,38.0
1005,"""一机多卡多卡多待四卡四待手机澳乐达A5移动电信版老人机超长待机""",明月数码2012,138.0,49.0
1006,"""OPPO A115K/ oppoA115直板按键学生款正品音乐老人手机全国包邮""",919眼镜,137.0,100.0
1007,"""OPPO A115K/ oppoA115直板按键学生款正品音乐老人手机全国包邮""",919眼镜,137.0,100.0
1008,"""花呗分期Apple/lPhone 6splus 苹.果6sp 苹.果6s手机全网通正品4G""",h13653338225,136.0,800.0
1009,"""Huawei/华为 畅享 7Plus高配版7S全网通4G 老年人学生价智能手机""",梦想聚焦,136.0,486.0
1010,"""Nokia/诺基亚 E63移动联通3G直板经典怀旧全键盘按键备用功能手机""",爱尚数码城1688,136.0,99.9
1011,"""移动金太阳Juicell V9福天下大按键语音报姓名老年机盲人老人手机""",zhen爱13,136.0,129.0
1012,"""诺基亚2610超长待机移动4G无摄像头学生戒网工厂保密直板老人手机""",璇璇花卉,135.0,58.0
1013,"""苹果i.phone 6 移动联通电信国行正品苹.果6全网通4G手机租贷""",商讯数码城,135.0,600.0
1014,"""SAST先科-A898好日子翻盖老年手机大字体大声音收音机 照相机""",冯燕黄冈168,135.0,165.0
1015,"""Samsung/三星 GALAXY S8+ SM-G9500 港版美版S8全网通S9手机S10""",arianai,135.0,1500.0
1016,"""皓轩全新正品水滴全面屏全网通4G学生价游戏大屏超薄安卓指纹电信一体机老年人大字便宜双卡双待拍照智能手机""",乐淘猫数码专营店,134.0,398.0
1017,"""CHINOE/中诺 SG669老人 学生手机 SG506大电筒 大铃声 超长待机""",天天平价823,134.0,128.0
1018,"""超薄三防老人手机超长待机移动联通4G网络大声电信版老年机全网通""",tb1101062_2012,133.0,66.0
1019,"""SMARTISAN/锤子 坚果 3 坚果pro2指纹识别 5.99英寸手机顺丰包邮""",阻拦紧紧紧,132.0,666.0
1020,"""vivo X23手机正品幻彩版vivoX23 X21A全网通水滴屏4G限量版新款27""",胡琴0618,131.0,1999.0
1021,"""OPPO R11 Plus新品r9s手机全网通oppor11官方正品全面屏oppor11s""",浩源数码商城,130.0,789.0
1022,"""Philips/飞利浦 E109C电信版老人机迷你可爱学生老年人直板按键备用小手机商务学生儿童天翼""",苏宁易购官方旗舰店,130.0,169.0
1023,"""4G全网通皓轩老人机超长待机直板男女大屏大字大声移动电信版老年机联通学生按键小型迷你备用天翼非智能手机""",皓轩天纵汇专卖店,130.0,39.0
1024,"""Huawei/华为 畅享7全网通4G大屏大字老人机学生智能指纹解锁手机""",三金1318,130.0,438.0
1025,"""Samsung三星1200R移动老人机直板按键老款经典老年备用学生小手机""",大时代女人街,130.0,54.9
1026,"""Huawei/华为 P10全网通P10降价正品双卡双待手机送豪礼花呗分期mt""",领全中心,129.0,830.0
1027,"""中兴守护宝L6老年机翻盖手机大屏大字大声移动联通老人手机超长待机男女款全语音老年手机学生戒网手机老人机""",蒙帝鸿运数码专营店,129.0,199.0
1028,"""Huawei/华为 P20 Pro全面屏徕卡三摄全网通6g运行正品手机降价P20""",tb798140215,128.0,1488.0
1029,"""konka/康佳 U8老人机超长待机正品移动老人手机大字大声大屏老年手机直板机男女款备用机功能机按键老年机""",konka康佳手机旗舰店,128.0,148.0
1030,"""vivo X6低价清仓全网通4G双卡安卓智能指纹解锁便宜学生游戏手机""",tb38121130,128.0,429.0
1031,"""Aoro/遨游 A6（EX)工业防爆智能手机化工厂油库制药Exibiic T4标""",brodyin,127.0,2988.0
1032,"""正品105升级款】Nokia/诺基亚110直板老人机迷你小学生儿童备用手机官方旗舰店超长待机老年非智能按键经典款""",京联通达数码旗舰店,127.0,139.0
1033,"""新品秒发realme X青春版官方正品旗舰拍照智能手机OPPO新realmex2""",skhh811000,126.0,879.0
1034,"""花呗分期Apple/lPhone 6splus 苹.果6 苹.果6s手机5S全网通正品4G""",乐仔数码店,126.0,365.0
1035,"""Nokia/诺基亚全网通老人机联通4G老年机超长待机移动电信老人手机""",何浩19920803,126.0,95.0
1036,"""诺基亚翻盖老人手机大字大声老人机超长待机老年机经典男女款正品""",疯狂购乐汇,126.0,178.0
1037,"""新品vt个性时尚男士商务备用金属翻盖超小袖珍学生儿童迷你小手机""",宇小桀,126.0,163.0
1038,"""Apple/苹.果 i.Phone 5S苹.果6手机5se全三网通4S移动联通SE电信5""",航宇66688,125.0,195.02
1039,"""Huawei/华为 P20 Pro全网屏128g徕卡三摄6G运存全网通手机正品64g""",旺盈数码城,125.0,1748.0
1040,"""Philips/飞利浦 E186A老年机直板手机大屏大字超长待机老人机正品老年手机移动女款老人手机大声语音王手机""",九方光电数码专营店,125.0,148.0
1041,"""迷你联通移动电信学生手机非智能儿童手机小学生可爱卡通男女定位""",一飘1983,125.0,79.0
1042,"""迷你联通移动电信学生手机非智能儿童手机小学生可爱卡通男女定位""",一飘1983,125.0,79.0
1043,"""Huawei/华为 P20 Pro全网屏128g徕卡三摄6G运存全网通手机正品64g""",旺盈数码城,125.0,1748.0
1044,"""Huawei/华为 畅享7 Plus 全网通4G高配指纹智能大屏学生 老人手机""",云云数码配件批发,124.0,470.0
1045,"""诺基亚老年人手机超长待机语音播报大屏全网通电信联通4G大声大字""",tb412290611,124.0,100.0
1046,"""Meizu/魅族 魅蓝note5 note3全网通双卡4G八核5.5屏指纹智能手机""",深圳通讯数码有限公司,124.0,198.0
1047,"""新款Philips/飞利浦老年手机超长待机正品大声老年机直板手机大屏大字移动老人机中老年人手机学生备用机""",九方光电数码专营店,123.0,129.0
1048,"""分期免息Apple/苹.果 i.Phone SE 全新5se国行正品三网通4G手机""",q9634137280,123.0,880.0
1049,"""迷你袖珍拇指小手机个性可乐卡通可爱学生备用儿童特小SATREND A9""",hanrunfu007,122.0,99.0
1050,"""Nokia/诺基亚 600翻盖老年人手机移动联通电信4G超长待机老人手机""",639通讯,122.0,188.0
1051,"""SAILF R20全新上市正品2019新款智能手机超薄水滴屏4G全网通学生价安卓游戏全面屏送小米鼠oppo华为vivo耳机""",硕王唯品时代专卖店,122.0,398.0
1052,"""YOTA3双面屏yotaphone3+优它3国行版yota俄罗斯墨水屏阅读手机""",发发又发发,121.0,888.0
1053,"""Huawei/华为C5070天翼4g版电信老人手机直板CDMA电信按键备用机""",人生如戏42574900,121.0,60.0
1054,"""honor/荣耀 荣耀play 全网通华为新荣耀paly麒麟970游戏手机plαy""",玖零世纪,121.0,970.0
1055,"""Meizu/魅族 魅蓝note5 魅蓝6魅族note6全网通4G指纹人脸大屏手机""",谢萍玲,121.0,269.0
1056,"""【限时7折】Keep会员卡月卡 官方运动健身卡  填手机号自动充值""",福禄网游数卡专营店,120.0,17.5
1057,"""Nokia/诺基亚 1200无像头1208直板按键老年人学生手机带手电筒""",lintao0314,120.0,75.0
1058,"""直降600元】xiaomi/小米cc9美图定制版官方旗舰店手机九9cc红米pro官网新品拍照4800万像素NFC功能大电池""",君胜数码专营店,120.0,1379.0
1059,"""花呗分期Apple/苹.果6s plus国行正品苹.果6s手机6sp全新三网通4g""",vvicpn2018,119.0,865.0
1060,"""关爱心 A5学生手机 非智能儿童可爱迷你小手机男女款超薄移动电信正品备用超长待机小学生手机只可以打电话""",深圳易乐购数码专营店,119.0,98.0
1061,"""MELROSE 2019END电信全网通4G微型迷你袖珍学生智能备用小屏手机""",www2567762,119.0,258.0
1062,"""关爱心 A5学生手机 非智能儿童可爱迷你小手机男女款超薄移动电信正品备用超长待机小学生手机只可以打电话""",深圳易乐购数码专营店,119.0,98.0
1063,"""正品小米Max2现货 Xiaomi/小米 Max 2全网通大屏游戏平板手机MAX2""",心悦3g数码,119.0,548.0
1064,"""硕王 S8老人机超长待机直板女大屏大字大声移动联通版老年手机正品军工三防儿童小学生迷你按键备用手机""",菜谱数码专营店,118.0,89.0
1065,"""分期免息Apple/苹.果 i.Phone SE 全新5se国行5s正品三网通4G手机""",悠悠淘一米,118.0,920.0
1066,"""花呗分期Huawei/华为 P10全网通4G双卡智能手机 高配正品p10 plus""",tvbtvbtvb1212,118.0,794.0
1067,"""诺基亚儿童学生迷你小手机戒网瘾非智能初中生男女款只可以打电话""",深圳大咖数码科技有限公司,118.0,119.0
1068,"""Nokia/诺基亚 7工厂保密备用手机无摄像老人学生直板经典电信1616""",陈桂鸿311,118.0,60.0
1069,"""分期免息Apple/苹.果 i.Phone SE 全新5se国行5s正品三网通4G手机""",悠悠淘一米,118.0,920.0
1070,"""送充电宝Huawei/华为荣耀7全网通4G双卡双待指纹学生老人智能手机""",ymin8899,117.0,208.0
1071,"""三星B309老人手机电信天翼4G版学生小巧备用按键直板老年款小灵通""",城建手机店,117.0,45.0
1072,"""Meizu/魅族 魅蓝Note6全网通4G魅蓝8 5.5大屏魅蓝E手机Note5魅蓝6""",a货原装魅族手机,117.0,188.0
1073,"""Xiaomi/小米小米NOTE3学生游戏 红米note3备用工作root老人4G手机""",林艳周,117.0,215.0
1074,"""BIRD/波导 A550移动直板老人手机老人机大字大声大屏老年机超长待机老年手机超大声音手机不可上网功能机手机""",宜安数码专营店,117.0,95.0
1075,"""Nokia/诺基亚 5000超薄直板按键老年人学生价小手机男女非智能机""",享乐阁,117.0,50.0
1076,"""诺基亚老人手机超长待机大字大声联通电信版华为直板机大屏全网通""",tb344772569,116.0,106.0
1077,"""三星E1220电信移动老人机直板按键老年4G手机无摄像头学生备用机""",tb984569166,116.0,28.0
1078,"""诺基亚老人手机超长待机大字大声联通电信版华为直板机大屏全网通""",tb344772569,116.0,106.0
1079,"""aosexi A5 老年手机超长待机军工三防移动电信版4g老年机大屏大字大声大按键正品学生简单版小巧女款老人手机""",aosexi旗舰店,115.0,55.0
1080,"""Hisense/海信 哈利E300T 5.99寸全网通4G全面屏运行高通晓龙手机""",郭明朋,115.0,488.0
1081,"""Huawei/华为 畅享7全网通4G大屏大字畅想7plus学生智能老人手机""",七小格服饰有限公司,115.0,258.0
1082,"""全新 OnePlus/一加 一加手机5全网通一加5手机一加5星辰黑128G""",鸿兴运商贸,114.0,1198.0
1083,"""电信cdma版老人手机超长待机大声大字移动老年机男女款直板备用机""",偶是胖纸偶骄傲,114.0,59.0
1084,"""Nokia/诺基亚7070怀旧金典翻盖小手机非智能学生机中老年人手机""",新闻天下,114.0,95.0
1085,"""小米全网通4G老年机Qin1s+多亲小爱同学ai智能手机微信学生老人机""",guobao_101,114.0,279.0
1086,"""电信cdma版老人手机超长待机大声大字移动老年机男女款直板备用机""",偶是胖纸偶骄傲,114.0,59.0
1087,"""Meizu/魅族 魅蓝 Note6全网通4G 指纹快充note5 智能学生手机""",antao112233,114.0,353.0
1088,"""SAILF R20全新机正品8核智能手机新款4G全网通双卡双待安卓超薄屏全面屏学生价游戏送vivo小米鼠oppo华为耳机""",硕王东鑫城专卖店,114.0,385.0
1089,"""正品三防智能手机老人老年机全网通4G超长待机大声大字老人机凌鹰""",添财数码广场,113.0,349.0
1090,"""Apple/苹.果i.Phone6原装正品苹.果6 4.7寸备用手机移动4G全网通S""",惠东大卖场,113.0,199.0
1091,"""Xiaomi/小米 5X手机全网通4G大屏双卡双摄骁龙安卓智能""",百德电子no1,113.0,678.0
1092,"""Nokia/诺基亚 新106双卡双待超长待机老人机学生机工作戒网瘾手机""",国际品牌集市,111.0,99.0
1093,"""金立（Gionee）L6+ 超长待机双卡双待移动联通大字体大声音老人机语音播报老人手机正品送快递手机大电池""",米莜数码专营店,111.0,198.0
1094,"""Philips/飞利浦 E255时尚设计 移动联通2G 双卡双待 翻盖老人手机 学生备用功能机""",飞利浦官方旗舰店,111.0,238.0
1095,"""金立（Gionee）L6+ 超长待机双卡双待移动联通大字体大声音老人机语音播报老人手机正品送快递手机大电池""",米莜数码专营店,111.0,198.0
1096,"""Apple/苹.果 i.Phone5s苹.果5se手机5全网通4S移动联通电信SE三网""",共赢数码商城,110.0,196.0
1097,"""Nokia/诺基亚 600超薄翻盖老人手机移动双卡老年机电信超长待机4G""",lujun130306,110.0,193.0
1098,"""Huawei/华为 麦芒6全网通4G大屏双卡指纹5.9英寸智能正品指纹手机""",博创数码正品,110.0,690.0
1099,"""Huawei/华为 麦芒6全网通4G大屏双卡指纹5.9英寸智能正品指纹手机""",博创数码正品,110.0,690.0
1100,"""Apple/苹果 iPhone SE全网通国行苹果se未激活手机正品分期免息""",无敌媚娘,109.0,850.0
1101,"""老人机联通4G诺基亚超长待机大字大声音移动全网通老年人手机正品""",华强北品牌数码,109.0,168.0
1102,"""Xiaomi/小米 红米5 plus note5全面屏 红米note 4x 智能手机""",小小红星的我,109.0,248.0
1103,"""Xiaomi/小米 红米5 plus note5全面屏 红米note 4x 智能手机""",小小红星的我,109.0,248.0
1104,"""LG G7 ThinQ 美版G7 G7+ThinQ G7PLUS LG手机""",蝶念花儿花念蝶,109.0,719.0
1105,"""新品三星折叠屏5G手机翻盖手机Samsung/三星 三星GALAXY Fold手机""",阿奎通讯行,109.0,8887.0
1106,"""天语 M16迷你AI智能语音手机指纹解锁全网通4G超小袖珍小屏超长待机微型电信全面屏男女学生儿童特小抖音同款""",ktouch天语众鑫世纪专卖店,108.0,559.0
1107,"""Samsung三星309电信版老年直板按键无摄像头老人机备用学生小手机""",大时代女人街,108.0,49.0
1108,"""Meizu/魅族 魅蓝Note5全网通4G双卡智能手机指纹锁note3超长待机6""",贤惠之店,107.0,338.0
1109,"""【送充电宝】现货速发Huawei/华为mate9全网通双待双通智能4G手机""",金诚数码通讯商行,107.0,688.0
1110,"""Nokia/诺基亚2500手机正品直板按键老人机超长待机大字大声老年机""",疯狂购乐汇,107.0,198.0
1111,"""免息Xiaomi/小米 Redmi K30 5G红米k30pro官方旗舰手机20尊享版5g""",白开水的点燃方式,106.0,1598.99
1112,"""皓轩 H1军工三防老人机超长待机大字大声大屏老年手机移动电信版老人手机正品学生女款功能按键直板小备用机""",武汉电信旗舰,106.0,48.0
1113,"""Nokia/诺基亚2220S 滑盖按键老人机老年经典怀旧备用学生小孩手机""",大时代女人街,106.0,79.9
1114,"""【亏本冲量】vivo Y83全面屏4+64GB内存全网通手机vivoy83 y93s""",大眼睛数码正品商城,106.0,645.0
1115,"""免息全新未开封vivo NEX3瀑布屏5G手机vivo新机上市手机vivonex 3""",邯郸it,105.0,3888.0
1116,"""全新正品OPPO R9S手机OPPO R11手机全网通4G指纹超薄R9美颜手机R9""",轻语轻格,105.0,408.0
1117,"""超薄全网通移动联通电信4G水滴刘海屏游戏智能学生价手机老人指纹""",恒升数码2008,105.0,164.64
1118,"""Philips/飞利浦 E109C天翼电信版老人机功能迷你可爱男女学生经典老年人直板按键备用大字大屏小手机商务儿童""",三际数码官方旗舰店,105.0,159.0
1119,"""OPPO A33全网通4G智能手机四核16G超薄 A33m5.0寸屏学生老人手机""",辉煌手机专柜,104.0,238.0
1120,"""超薄水滴屏刘海智能安卓全网通4G手机学生价移动电信联通指纹老人""",东泽时尚数码通讯,104.0,164.64
1121,"""Nokia/诺基亚 6700c经典备用学生手机金属全不锈钢直板怀旧老人机""",荣达直销店,103.0,688.0
1122,"""Huawei/华为 Mate 10 pro全网通智能商务4G双卡 全面屏手机Mate10""",小乔淘淘购,103.0,1068.0
1123,"""【立省1000，到手价2799】Samsung/三星 Galaxy A80 SM-GA8050全网通4G手机官方旗舰店正品三星galaxya80""",苏宁易购官方旗舰店,102.0,3299.0
1124,"""诺基亚老人手机大声翻盖全网通4G经典款抖音微信学生价智能老年机""",tb234539882,101.0,398.0
1125,"""Philips/飞利浦E207l 老年机超长待机正品老人手机大字大声老人机""",周公转世,101.0,115.0
1126,"""Huawei/华为 nova 2s手机4G系列 3i正品智能新款2s降价8x全面屏荣耀9i""",豪置数码专营店,101.0,1199.0
1127,"""诺基亚老年人手机超长待机大屏全网通电信联通4G语音播报大字大声""",tb892386880,101.0,108.0
1128,"""正品X23老人智能手机大字声大屏老年机超长待机移动电信全网通4G""",魅图科技企业店,101.0,258.0
1129,"""Meizu/魅族PRO 5公开版64G双卡移动联通4G指纹智能3手机MX5送闪充""",益林美科技,100.0,179.1
